public_building_id,SHAP_Projected_Area,SHAP_Height,SHAP_Plot_Ratio,SHAP_Effective_Age,SHAP_Mean_Age_Score,SHAP_Pop_Density,SHAP_Price,SHAP_Fee,SHAP_EUI,base_value
SHB_d25f1082d3935e1b,-1.2473186,-0.15310092,-0.13813345,-0.2500095,-1.0193615,0.28527647,-0.54734284,-0.041787498,0.031702094,-3.9755917
SHB_d3cf97637303875c,0.11256521,-0.18141639,-0.0843103,-0.0694917,0.21037136,-0.17614543,0.12047204,-0.0667291,-0.05703809,-3.9755917
SHB_01b18413956d9996,0.67847437,-0.22868204,0.10878176,0.290085,0.4330798,0.09158648,0.29022464,0.18603939,0.03193766,-3.9755917
SHB_9360300b072b0843,0.20118754,-0.18394716,0.41285777,0.21518409,-0.10730672,-0.08575642,0.43505785,0.1334231,0.029502187,-3.9755917
SHB_7971906963af2998,0.19600123,-0.14209326,0.11531108,0.0019007312,-0.088139564,-0.31707862,-0.045063607,-0.15186618,0.062366076,-3.9755917
SHB_545d79204bd6538b,-1.1865164,-0.08173498,-0.048523467,-0.13034938,1.9786367,0.013672037,0.021163903,0.054155316,-0.18978177,-3.9755917
SHB_9a52cd7156f11c51,0.102959365,-0.023944307,-0.18457144,-0.07918607,-0.93906647,0.22072932,0.47004852,-0.077368155,-0.089987524,-3.9755917
SHB_533cbe5e2533706a,0.15693195,0.06404179,-0.03314322,0.5052019,-0.18346687,-0.48565173,-0.56567395,-0.050243206,-0.071118504,-3.9755917
SHB_3ca775d6c8c64afc,0.4326045,-0.24089904,0.012103101,-0.123302594,0.051679052,-0.24122056,0.057054345,-0.0050030644,-0.32590464,-3.9755917
SHB_54453f2d13a6652a,-2.0647511,-0.151199,0.006572118,-0.18006259,0.14963122,0.027834158,-0.00531208,-0.052526757,0.078310914,-3.9755917
SHB_8797d5a80062cefe,-0.18565266,-0.15672028,0.17048429,0.1359926,0.22168656,-0.021792687,0.05932269,0.12212327,0.06265309,-3.9755917
SHB_de65a2f6e31be01d,-1.9608977,-0.25706863,-0.22515374,-0.15496518,-0.6905564,-0.21303275,-0.12647836,-0.12586807,-0.1688262,-3.9755917
SHB_bd05a4f2937da8a7,-0.57712114,-0.050893642,0.04583458,-0.10184036,-0.038668696,0.06414884,0.2696172,-0.024858965,0.068100244,-3.9755917
SHB_78b9d0910464a9dd,0.00085154886,-0.22544812,-0.36601847,-0.5876586,-0.09831303,-0.009433983,0.035710756,-0.17292297,-0.006247068,-3.9755917
SHB_e19112881088b3bf,-1.6289595,-0.25422928,-0.042488493,-0.09441214,-0.30452946,-0.29139286,-0.13480872,-0.17166428,-0.1770653,-3.9755917
SHB_306e32aefca850af,-0.061707944,-0.10239636,-0.10056225,0.19550018,-0.021422397,-0.108847536,-0.048919693,0.00082439324,-0.35437,-3.9755917
SHB_6a3f01f0f1b52af5,0.11761194,0.00912604,-0.12525804,-0.13425128,-0.6005823,-0.030900884,0.28190917,0.10286944,0.09107536,-3.9755917
SHB_9f423adee031d82e,0.13750164,0.32907912,0.18024988,0.19420658,0.23617668,0.04644712,-0.07758579,-0.13830595,-0.013224916,-3.9755917
SHB_1b558e3787606966,0.5996646,0.43315667,-0.016518258,0.070156895,-0.10174934,0.1400858,-0.064409174,0.0777836,0.10162283,-3.9755917
SHB_caad30785b8abb2e,0.11546746,-0.18213288,-0.063406035,0.10595376,-0.073351845,-0.1687869,-0.65018326,0.038284734,0.03930123,-3.9755917
SHB_5f565423f82accbc,0.31077477,0.026012681,0.10429593,0.15556617,0.39039266,0.18886374,0.8089194,0.18487191,-0.03785362,-3.9755917
SHB_74682f71e3c99ef5,-1.0615835,-0.11514958,0.06566179,-0.2473006,-0.39698812,0.05703231,-0.15986688,0.060314346,0.119451046,-3.9755917
SHB_e9652d1f2c122362,0.0942182,-0.13101402,0.027885642,-0.04937989,0.13532452,0.0036786562,-0.7824325,0.013909292,0.015429348,-3.9755917
SHB_9b3cd0677abb34c1,-1.3959827,-0.18904433,-0.3456941,-0.17310198,-0.27664962,0.068859525,-0.013139214,0.683434,-0.1283524,-3.9755917
SHB_bab925a8674f7cb5,0.11274534,-0.16599862,-0.0023778952,0.015312946,-0.012316105,0.027367923,-0.19140413,0.076890856,-0.16811824,-3.9755917
SHB_c613a8884b7cd6ed,-1.3143559,-0.11033317,0.0323614,-0.112979166,-0.51390994,-0.6770709,-0.41973916,0.02796361,0.12809591,-3.9755917
SHB_328a404dda652de7,0.21561052,0.39766082,0.102762856,-0.07494033,0.14718741,-0.058883924,0.054906636,0.09156849,0.041524205,-3.9755917
SHB_896e573cbda00527,0.19143105,-0.193422,-0.1202072,-0.06773742,-0.7468709,-0.08273576,0.06372585,-0.10703821,-0.031164309,-3.9755917
SHB_25e82d839901e9ac,-1.3525068,-0.16244762,-0.06587928,-0.172964,-0.42244443,-0.026603086,-0.048535664,-0.20586914,-0.06622222,-3.9755917
SHB_c7f14c34d851eb78,0.06307785,0.121131875,-0.06544464,-0.08068243,-0.15415125,-0.33024526,-0.24879244,-0.18575953,0.118151076,-3.9755917
SHB_ce0ea68e3c7610b0,-1.1906787,-0.29506487,-0.18753172,0.095474534,-0.42265514,-0.14171626,-0.067086294,0.2946664,0.111657955,-3.9755917
SHB_6c1e2f2e4941ef1d,0.076143794,0.017379696,-0.36171046,0.06846693,-0.021856705,-0.13148013,0.10687425,-0.22578192,-0.2698788,-3.9755917
SHB_7388a1b7cbbe67b8,-1.43508,0.5300934,-0.09701264,-0.12671435,-0.9819061,0.21187446,-0.43734765,-0.04705782,0.076813206,-3.9755917
SHB_165677ea31b46ca2,0.20866789,-0.07989214,-0.2196344,-0.13372768,-0.04180823,0.0092182085,0.37900463,0.0035737,-0.31987083,-3.9755917
SHB_28fd19fd17ca3efd,-0.030293265,-0.30379093,-0.26952264,-0.16340624,-0.9649138,0.002281805,0.093935475,-0.20622583,-0.18833308,-3.9755917
SHB_38aad95064c14454,-0.24996923,-0.16191885,-0.43520105,0.07242499,0.04479862,-0.31854284,0.25664485,-0.027358303,0.15643612,-3.9755917
SHB_a6f4c2e4b2cf03fc,0.33238167,-0.1920257,-0.0054193656,-0.13478084,0.07883171,0.008841667,0.25667992,0.026624633,-0.045491464,-3.9755917
SHB_864aceedca27457d,0.015294428,-0.107277334,-0.011589866,-0.14657235,-0.41606432,-0.008274175,-0.06542737,-0.20093721,0.07148135,-3.9755917
SHB_bb6f8d01df150746,0.15654655,-0.17355825,0.030279392,-0.14258297,-0.18771009,0.0565044,0.017784137,-0.11420366,-0.091676556,-3.9755917
SHB_d5b3578e6bd74cac,-2.0916183,-0.2757496,0.12419429,-0.2190234,-0.3374581,-0.43367147,0.019501701,-0.0006754355,-0.12915406,-3.9755917
SHB_b747819646315282,0.16634798,-0.50019246,-0.016727533,-0.3293659,-0.079911694,0.013519743,-0.044317193,-0.10356461,-0.29470292,-3.9755917
SHB_55c3d00178581a5b,-0.9456535,0.6348702,-0.10138605,-0.13525447,-0.87863475,0.06607183,0.046227008,-0.19897401,-0.1904002,-3.9755917
SHB_4261fed0a048d06d,0.25105008,-0.18640244,-0.20689169,-0.1419584,0.19644073,0.08730914,-0.25318938,-0.13617176,-0.2394276,-3.9755917
SHB_601b7d08761cb691,-1.5975411,-0.08244278,-0.163025,-0.094711065,0.08542432,0.41992265,0.0019100436,-0.092482135,-0.056581378,-3.9755917
SHB_83c5c453af64aeb8,-1.6877836,0.44249994,-0.13622361,-0.18100369,-0.06368681,0.23584104,-0.0769204,-0.53370595,-0.23756537,-3.9755917
SHB_e2f4d28e82890494,0.46266586,0.006375496,0.06956762,-0.112149045,-0.287729,-1.0148586,-0.28722528,-0.21373643,-0.1304729,-3.9755917
SHB_f78a3666f3ad9ea8,-0.0071305903,-0.020707568,0.07048126,0.05645248,0.10068842,0.051928442,-1.0619533,0.06957004,-0.12974817,-3.9755917
SHB_fbc97ba7139343be,0.21784227,-0.20967034,-0.12725163,-0.26301154,-0.17012456,-0.49214587,-0.3618418,0.12297702,0.08362569,-3.9755917
SHB_8fe6452e395af0b4,-0.4406918,-0.07191632,-0.0312936,0.34001106,-0.057496242,0.32112554,-1.162122,-0.12521258,-0.2675542,-3.9755917
SHB_7eb17c4905d8a411,0.13271922,-0.23227969,0.07290025,-0.009441209,-0.10285455,0.08483848,-0.75189656,-0.12018849,-0.2330631,-3.9755917
SHB_b9a19bbeddff5c60,0.20406118,-0.17834684,-0.076167546,0.021588493,-0.12069411,-0.062887356,-0.4669642,0.012749564,0.0062125307,-3.9755917
SHB_ca280600a058d464,-1.992575,-0.3254708,-0.066332944,0.020471914,-0.4557294,-0.23698348,0.0011520535,-0.0016948485,0.008375043,-3.9755917
SHB_8e38b21dc550f081,0.04449884,0.32503247,-0.22924054,-0.1787228,-0.018826112,0.010379865,-0.1700472,-0.0013932358,0.049269583,-3.9755917
SHB_4d8d9b5bf57bee3f,0.69129544,-0.26030415,0.07347335,-0.14933738,0.010417726,-0.5127769,-0.05084728,-0.21436173,-0.06407145,-3.9755917
SHB_95c01d5ca0fdbb34,-1.6732835,-0.16870417,-0.040573478,0.09623321,0.044306956,-0.110200964,0.16997963,-0.0022400906,-0.24951856,-3.9755917
SHB_86e5ea3bed4622ed,0.19643894,-0.19310571,-0.17002626,0.2384081,-0.115549326,0.04093931,0.15578194,0.019317636,-0.023422495,-3.9755917
SHB_ea0d87acacc66ad3,-0.63085216,0.4814792,0.15031487,0.04225773,0.13416643,0.19997108,0.21602137,0.07216852,0.17175546,-3.9755917
SHB_af2c960851d9b390,-1.7500675,0.5754327,-0.06337334,-0.16145764,-0.8556613,-0.18694897,0.09014237,0.040324125,0.07120203,-3.9755917
SHB_66a0a0cdbab00cd6,-1.3756115,-0.1426964,0.0458336,0.17102566,-0.17057773,0.11322941,-0.10047769,0.053095844,0.20065947,-3.9755917
SHB_d49daecf21dbb7b1,0.2400639,-0.1639543,-0.0017273498,-0.32487163,0.123401016,0.15699297,0.2594901,0.017435007,0.19492327,-3.9755917
SHB_d52f7c61a27c01f2,0.15665793,0.18137036,0.00088967034,-0.18985917,0.06949224,-0.77089995,-0.0021020237,0.44546148,-0.33438697,-3.9755917
SHB_b382ea063cfee4a1,0.50131303,-0.19797668,0.003193424,-0.11381081,-0.05418891,-0.02240015,-0.6266251,-0.013531051,0.027716026,-3.9755917
SHB_8d86bf2eb7e60942,0.6247917,-0.19189592,0.15539451,-0.06515886,-0.04982246,-0.25246194,0.065663666,0.06166121,-0.2486561,-3.9755917
SHB_e84f980d487c8049,-2.1058187,-0.056088828,-0.10036997,-0.14973618,-0.16723941,-0.2664312,-0.41156092,-0.008893083,0.07729069,-3.9755917
SHB_28440358e102cd80,-1.91221,-0.18730964,-0.19376512,-0.15472552,-0.19560848,0.022651237,-0.03055765,-0.038082756,0.053504802,-3.9755917
SHB_cbc4302821378a38,-2.053441,-0.1770688,-0.06740494,-0.1954198,-1.0724956,-0.3296524,0.106956966,-0.09911638,0.21901637,-3.9755917
SHB_33a3c63ca5e95f75,0.04312574,0.34894416,0.030709423,-0.051303152,0.034959972,0.028163262,-0.42910498,-0.01692061,-0.3000724,-3.9755917
SHB_650f80f9a0fd7a1e,0.27567533,0.37460163,-0.006213713,-0.42391738,-0.48350605,0.02515804,-0.29610133,-0.034389112,0.25789657,-3.9755917
SHB_0c03c1de7c3f5895,-1.4610966,-0.081114225,-0.011233005,-0.06207895,0.3141822,-0.23591797,0.18580139,0.9245848,-0.19209133,-3.9755917
SHB_2e1ed17301106d15,-2.014127,-0.14041373,-0.114981286,-0.23106593,-0.34696305,0.061145745,-0.19251145,-0.4558556,-0.1952307,-3.9755917
SHB_22a94c808aea3281,0.9098584,-0.2459638,0.03014099,0.1078943,-0.00018270325,-0.48860607,0.08901962,0.005735621,0.26119262,-3.9755917
SHB_e035dfa2f487e20a,0.62338096,-0.22621037,-0.013369523,0.07427091,0.049390383,0.05951854,-0.14286236,-0.01889238,0.08059534,-3.9755917
SHB_83fa7ad3262d9f2d,0.16170883,-0.1479133,-0.03941486,0.31003162,-0.12433758,-0.04701318,0.63433915,0.062948845,-0.26250535,-3.9755917
SHB_b0ea9c6629f04080,-0.32484794,-0.17341462,0.04078555,-0.35872492,0.047229648,-0.018459111,0.2181829,-0.087952256,-0.0369035,-3.9755917
SHB_cf7bed75ff5b232d,0.10997947,-0.10434445,-0.21509351,-0.2814791,-0.1613837,0.12796149,-0.0725375,-0.06318501,0.20323604,-3.9755917
SHB_16e6e9c971470bf7,-0.101257816,-0.10568508,-0.106729046,-0.11595776,-0.77776945,-0.04182603,-0.5942495,0.016461072,-0.23896366,-3.9755917
SHB_74982402792d3463,0.08103454,-0.28614157,-0.19487138,-0.15347716,-0.20119627,-0.046623304,0.026259454,0.0032785656,-0.23654167,-3.9755917
SHB_735381af347161eb,-0.3222933,-0.15832624,-0.15316023,0.18211395,1.0074269,-0.36231253,0.16183962,0.036224794,-0.12889573,-3.9755917
SHB_4932e133a22917e5,-1.6082524,-0.20716536,-0.12910712,-0.33387804,-0.8494122,-0.25384986,-0.18153399,-0.12784807,-0.034938656,-3.9755917
SHB_2aea2035c773069c,0.7881347,0.6405909,-0.18776485,0.17142244,0.21133174,0.15003622,0.17901716,0.1146642,0.16176006,-3.9755917
SHB_158418c998153eca,-2.1698318,-0.29896402,-0.048602287,-0.08582551,-0.7505437,-0.14277466,-0.25905508,-0.14921696,-0.25041175,-3.9755917
SHB_6a5c24dec186a478,0.15710016,0.28199607,0.013269246,-0.16207488,-0.074373215,-0.15158431,0.38714948,0.107560515,-0.16139193,-3.9755917
SHB_703bc169ada62c70,0.060771085,-0.16721167,-0.048226714,-0.17605054,-0.21464296,0.060869474,0.0095054,0.4572465,0.08826431,-3.9755917
SHB_4d053185f0e17695,0.2300722,-0.15890223,-0.18640332,0.03379015,-0.103459105,-0.12738264,-0.08439442,0.04886937,0.063548826,-3.9755917
SHB_2a523a92223d2526,0.25221804,-0.16119096,-0.003583414,-0.1358622,-0.99833924,-0.62390393,-0.18464044,0.054434955,0.041100394,-3.9755917
SHB_a60f9cb9156c7c81,-0.10034051,-0.17670965,-0.15470658,-0.12639244,0.05686122,0.00701571,0.061362132,-0.017848529,-0.35908416,-3.9755917
SHB_1408a47e874d20e3,0.117553145,-0.104168266,0.07520379,0.16539301,-0.21883346,0.27254215,0.03652295,0.03127595,0.09626216,-3.9755917
SHB_d8d899ab542cdc89,0.2687371,-0.26392874,-0.1968707,-0.6555689,-0.016393447,-0.062457144,0.0010080159,-0.0033707246,-0.22595444,-3.9755917
SHB_35345e2275e67745,0.25493982,-0.07927032,0.026911832,0.6029298,0.254928,0.1910409,0.4954959,0.07262312,0.36424363,-3.9755917
SHB_e44235993d6d5fdc,0.13503394,-0.22286637,-0.11163217,-0.1502407,0.034342095,-0.0989785,0.03090048,-0.41088703,0.17590103,-3.9755917
SHB_46ab63e73c294499,-1.5567219,-0.055452786,-0.024274858,0.8266089,0.3378931,0.3819675,0.19619267,0.066203505,0.11072832,-3.9755917
SHB_f08e0782c8f5ef09,0.07757659,0.014019488,0.04687888,-0.11770027,-0.068570375,0.7886262,0.27546468,0.091376856,-0.23497956,-3.9755917
SHB_5da520addaec971b,0.43122596,0.49663445,-0.033878013,-0.07996499,0.19529945,0.50672364,-0.22960292,-0.11282256,0.1593121,-3.9755917
SHB_a706938d4399c271,0.31323206,-0.1638258,-0.0046086777,0.056133714,-0.096925445,0.11472074,0.051990885,0.018929718,-0.0007150342,-3.9755917
SHB_a44cac1317becab9,0.3809267,0.48374948,-0.037347287,-0.069902994,-0.01655775,0.110098496,-0.3851648,-0.03778659,-0.051488027,-3.9755917
SHB_0f6e5f36eec86330,-1.9233395,-0.036850788,-0.1457737,-0.059492618,-0.46440905,-0.01433246,0.07214073,-0.037176255,-0.20966887,-3.9755917
SHB_c9ffca4a0b69cacd,0.40105563,-0.20703287,-0.28297642,-0.013708217,0.042937886,-0.047813103,-0.23959558,-0.018876327,-0.08458601,-3.9755917
SHB_680d9a266d8a5631,0.47618726,0.336222,-0.037576485,-0.081940316,0.17283952,-0.33944803,-0.41616896,-0.2146157,-0.14996724,-3.9755917
SHB_c0a606417f5921ce,0.81195176,-0.1416331,-0.038506903,-0.05256228,-0.16907771,0.1647429,0.07287643,-0.098248206,0.07418905,-3.9755917
SHB_6cb7e5a037925fd0,-2.078081,-0.3037403,-0.03282563,-0.13007109,-0.59946847,0.035375495,-0.009333564,-0.12841554,0.08817616,-3.9755917
SHB_ca456f3593aba5b9,0.556412,-0.13998866,-0.034950487,0.0030801725,-0.8982061,-0.7906052,-0.17951854,0.04082554,-0.16090465,-3.9755917
SHB_31184bf13d60a9fa,0.22231251,0.79944694,-0.14218871,-0.45512226,-0.50023836,-0.13288389,-0.03878691,-0.20984446,-0.0029407432,-3.9755917
SHB_55e583ce19a0430c,0.051826775,-0.15703636,-0.18350333,-0.3979354,0.12865908,-0.22134602,-0.08955129,-0.0678895,-0.006043273,-3.9755917
SHB_67ab39ed519fbd0a,0.22012296,-0.008896971,-0.16911842,-0.07011716,-0.648496,-0.28064227,-0.2210769,0.4315422,0.12298451,-3.9755917
SHB_20ff2c873b2a3df9,-2.0958557,-0.14416124,-0.18788676,-0.07138167,-0.27337584,0.022011787,-0.15034121,-0.41496703,-0.22791207,-3.9755917
SHB_c162caecef276d48,0.7129748,-0.17293155,0.216333,-0.047866438,0.26143402,0.3478647,-0.26363072,0.062030606,-0.013492105,-3.9755917
SHB_6af143ab63213dd3,-0.026293783,-0.29232568,-0.11805908,0.5402568,0.12675442,-0.19214426,0.24038438,-0.017634567,-0.055995617,-3.9755917
SHB_7efc3b367e3bd9cc,-0.74010265,-0.16488832,0.08490786,-0.1664298,0.14996733,-0.16435403,0.043282695,-0.021425068,0.032226324,-3.9755917
SHB_021e1d82c021789b,0.44176176,-0.05915129,0.25353467,0.5170247,-0.1668612,0.36442748,0.20541394,-0.0357355,-0.14232855,-3.9755917
SHB_323b624a047f6ce0,0.08425091,-0.03780284,-0.14805438,0.041193437,-0.317945,0.35176653,-0.059660062,0.086986266,0.13664865,-3.9755917
SHB_20d0db01770ef5ba,-1.5609702,-0.33092907,-0.10008408,-0.15182127,-0.7203559,-0.32921445,-0.4486916,-0.17073216,0.05030741,-3.9755917
SHB_b307277022ca8b53,-0.14961955,-0.1831448,-0.24401551,-0.3258934,-0.035434578,-0.051966365,-0.33171588,-0.024347765,-0.29855928,-3.9755917
SHB_0b443da0b2f1a2ea,0.9447768,-0.24506676,0.0448779,-0.48343527,-0.63358617,0.20607097,-0.19962971,0.7693221,-0.1442339,-3.9755917
SHB_baecb60823e05803,0.5434497,-0.16175471,0.08965483,-0.051558953,-0.094140515,-0.010940992,0.04440484,-0.07915094,0.109373845,-3.9755917
SHB_dc043ba38a647ef5,0.7783447,-0.23078778,-0.38749534,0.13974735,-0.7914641,0.35848638,0.3704057,-0.13270693,0.023781003,-3.9755917
SHB_6dae98bfb5baee33,-2.3231575,-0.10118715,-0.25773898,0.05906186,-0.19161204,0.03582545,-0.1877123,0.23516734,0.10928041,-3.9755917
SHB_9a88d0442cfcde6e,-1.9658395,-0.3284627,-0.0014933373,-0.38899046,-0.9084379,-0.35506558,-0.0507885,-0.06665267,-0.047669176,-3.9755917
SHB_25ce062aba8daea4,0.09147911,-0.1517816,-0.07000836,0.050919708,0.02397538,0.14535105,0.06732899,0.0984954,-0.045077104,-3.9755917
SHB_afb7ea8c8a2ef95e,1.2545304,-0.08896233,0.41160357,-0.029813185,0.60647124,0.5285714,0.25711006,-0.0013666619,0.12536256,-3.9755917
SHB_35d3b60d5df3ad58,-1.6740338,0.51912534,-0.09338359,-0.05242807,-0.70885694,-0.39592963,0.11430717,-0.03906282,0.1144557,-3.9755917
SHB_656acef82089b2b0,0.2548916,-0.07928601,0.08546028,-0.058284957,0.062336005,0.093007594,0.10089619,-0.20100749,0.1635089,-3.9755917
SHB_e0294d284fc7e109,0.5225979,-0.22454539,-0.026381494,-0.039303545,0.19610302,-0.40877908,-0.0011211175,0.07221612,-0.14949752,-3.9755917
SHB_5435af3e6dd373ad,0.76648337,-0.21777365,0.017611805,-0.04292809,-0.15086581,0.39389166,0.1608867,0.048759427,-0.08751283,-3.9755917
SHB_052431d54f750a59,0.21236563,-0.22595327,-0.05558907,0.15242648,-0.26667705,-0.38249025,-0.0835966,0.01490631,-0.17693277,-3.9755917
SHB_c288cef42350dd39,-1.416494,-0.13761057,-0.005342,-0.16080907,-0.42693648,0.34254143,-0.16716278,-0.18936189,-0.096765354,-3.9755917
SHB_4ca31a7e14e04ed4,-2.03918,-0.20141715,-0.07061198,-0.47945288,-0.46477818,-0.069419876,0.4982319,0.01650395,-0.0031727818,-3.9755917
SHB_608527ba48ba373e,-0.092892975,0.39311188,-0.0391561,-0.11971827,0.1401121,0.24328548,0.12302229,-0.008040799,0.04702989,-3.9755917
SHB_fcd8b9358015880e,0.14021075,-0.0881937,0.09014891,0.062443696,0.18166514,0.15784125,-0.43285432,-0.09496193,-0.38462123,-3.9755917
SHB_f24acfe9fbaebf62,0.52098364,-0.15768251,0.057154037,-0.0311763,-0.13069928,0.1837602,0.23747715,0.126018,0.089035034,-3.9755917
SHB_cc4781468369ee64,-2.398335,-0.27937537,-0.1726872,-0.113416895,-0.9606004,-0.24534431,0.25823382,-0.054219797,0.021316165,-3.9755917
SHB_843b51807c63e0c8,0.53503454,-0.22083911,-0.11454683,0.106908955,0.13019532,-0.03811005,0.24757703,0.07635946,-0.28903022,-3.9755917
SHB_a489845546128b5d,-0.43387696,-0.128039,-0.14792483,-0.046434633,-0.3609863,-0.51923966,-0.38131946,-0.017464418,0.096172646,-3.9755917
SHB_f63092be5d97b40d,0.19874853,-0.41218022,-0.024435516,-0.08676397,-0.5918443,-0.3788656,-0.19261634,-0.13363044,-0.16888368,-3.9755917
SHB_df6b2390fa0e1bd2,-0.017092079,-0.008744697,-0.22906607,-0.58359474,-0.19589196,-0.7118828,-0.021036373,0.24822462,0.08705728,-3.9755917
SHB_2e6aa38d7ac1743e,-1.6571987,-0.15081987,0.029328253,-0.23361616,-0.07170052,-0.32172102,-0.11096032,-0.07654505,0.05780489,-3.9755917
SHB_17e6d5dfdfbeb86c,-2.2789981,-0.17529012,-0.12579596,-0.07905101,-0.3025365,0.079891,-0.08581426,-0.1770982,0.2737762,-3.9755917
SHB_72c30c141a41de87,-1.9923909,-0.23787133,-0.08753358,-0.11503147,-1.1698089,0.28363362,-0.039133396,0.10209619,0.11322933,-3.9755917
SHB_ec7f3879deddd148,0.15549068,-0.15598588,0.0035118621,-0.033230957,-0.16987836,-0.23277137,-0.07052442,-0.10725536,-0.15526326,-3.9755917
SHB_4cd25850d7e06c7f,0.4710685,-0.2743258,-0.056388788,-0.016598808,-0.046692465,-0.06770349,-0.382748,0.0094909,-0.29935876,-3.9755917
SHB_2ac10ad31d34959f,-1.3158677,-0.24981308,-0.17689934,-0.09539568,-1.1651891,-0.051034234,-0.027894478,-0.116256356,-0.07418832,-3.9755917
SHB_0a5b1344b3990760,0.29083607,0.105965726,-0.037150253,0.44683874,-0.029197594,0.38941705,-0.17430317,-0.24800432,0.057467386,-3.9755917
SHB_219a51d8c2b66a12,0.39627546,0.46983123,0.4023643,0.5371719,-0.06764898,0.39861456,0.29315603,0.80590564,0.2025105,-3.9755917
SHB_1102efbec7044a71,0.11919263,-0.06458308,0.04147515,0.049339656,0.022837106,0.0793357,-0.062277492,-0.43246618,-0.119001545,-3.9755917
SHB_6782ad4fa2ac6d49,0.5215884,-0.22315583,0.13251685,-0.21367398,-0.10253116,0.033098143,0.06330912,-0.21673137,-0.19568062,-3.9755917
SHB_ede5369478994140,0.32962236,-0.20186831,-0.04473207,-0.11743708,-0.02348577,-0.09441832,0.07839795,-0.08115108,0.105270535,-3.9755917
SHB_abec6db4921a0481,-1.996787,-0.20432231,-0.05409653,-0.16342485,-0.74002486,-0.25827336,-0.3127169,0.0060404954,-0.26827034,-3.9755917
SHB_9ccba657592115b2,-0.07438837,-0.19756098,-0.12926449,0.019280126,0.02491868,-0.07359877,0.12077927,-0.015159277,0.11487558,-3.9755917
SHB_fa446bcddf9eee2c,0.73390055,-0.18970263,-0.032421872,0.04987478,0.089684315,0.090624705,0.018730542,0.0400958,-0.26630738,-3.9755917
SHB_55f4083e24819acf,0.22721174,-0.22685653,-0.10156793,0.30152768,0.22014333,-0.22196369,0.38194296,0.009603372,0.13190538,-3.9755917
SHB_9fcd93ff2d8095f4,0.014644797,0.11090158,0.048099555,-0.061393637,0.16623637,0.48655277,-0.008305273,0.058005217,0.092466876,-3.9755917
SHB_2aceb57cbd95618f,-0.3576002,0.3574293,-0.28404555,-0.21475855,-0.029877888,-0.07375657,-0.11063819,-0.16744742,0.010852832,-3.9755917
SHB_624d03039d1f080c,0.08778405,-0.18232667,-0.08051857,0.09997754,-0.10993952,0.01141179,-0.567701,0.019110342,0.038693745,-3.9755917
SHB_91a7d4a432bb5048,0.42332536,-0.09623054,-0.037518002,-0.07918281,-0.019702235,-0.3127835,0.30190057,0.17867099,-0.06295856,-3.9755917
SHB_c0a9fddb5354dc9d,0.26703116,-0.075049125,0.09440833,-0.14469483,-0.17692052,-0.11671781,-0.11242799,0.28165928,0.09695622,-3.9755917
SHB_19fac43e325c8207,0.60984755,-0.11336363,-0.007610825,-0.06534731,-0.043031592,0.0840597,-0.39514494,0.06264288,0.07731638,-3.9755917
SHB_ccabca64ca70daed,0.37760693,0.0134277055,0.018026296,0.0596097,-0.14513701,-0.1959152,0.12095947,0.002713794,-0.26052338,-3.9755917
SHB_bfe97e92d12edd2e,0.018694833,-0.18034588,-0.27301368,0.09390187,0.042643964,-0.12962127,-0.039671864,0.020829387,0.0253217,-3.9755917
SHB_ce84f048bfe142f4,-0.33871198,0.011618174,-0.53517294,-0.1018397,-0.24268857,0.10061302,-0.022650905,-0.034680903,-0.19354816,-3.9755917
SHB_c5175c9ab5eb58e5,0.38098723,-0.27672496,0.007879455,0.16236739,0.1973593,0.4094958,-0.03967419,-0.012425813,0.16202873,-3.9755917
SHB_9c7aae95ac2738df,-2.3689172,-0.26146764,-0.11247356,-0.13688849,-1.1973584,0.06642134,-0.0154925715,0.038659226,0.101516694,-3.9755917
SHB_0d01894ca9f7dea0,-1.6522958,0.2746243,-0.18481244,-0.15207797,-0.4168834,-0.72825915,-0.054057702,-0.15599859,-0.26772782,-3.9755917
SHB_acd8413db9f89d7d,-0.16886728,-0.09952351,-0.15336052,-0.032686178,0.46444556,-0.4460828,0.1305513,-0.03538051,0.027040927,-3.9755917
SHB_735016492074b97b,-0.092464864,-0.15478237,-0.14483944,0.28096113,0.050086,-0.22050829,0.06841582,0.021560743,0.1499784,-3.9755917
